user_id,device,channel,country,age_group,step,step_order,timestamp,session_sec,pages_viewed,dropped_at
24E4EACC,tablet,social_media,Singapore,18-24,visit,1,2024-04-14 03:45:33,55,1,checkout
24E4EACC,tablet,social_media,Singapore,18-24,signup,2,2024-04-14 04:38:19,207,2,checkout
24E4EACC,tablet,social_media,Singapore,18-24,add_to_cart,3,2024-04-14 05:11:51,339,3,checkout
3A7054CE,mobile,social_media,Singapore,25-34,visit,1,2024-03-04 10:46:00,144,1,add_to_cart
3A7054CE,mobile,social_media,Singapore,25-34,signup,2,2024-03-04 11:17:17,105,2,add_to_cart
A60CDA83,mobile,paid_ads,UK,25-34,visit,1,2024-03-16 20:56:26,88,2,signup
B3BD9BFC,desktop,referral,Australia,25-34,visit,1,2024-04-23 20:59:42,126,3,
B3BD9BFC,desktop,referral,Australia,25-34,signup,2,2024-04-23 21:00:45,177,1,
B3BD9BFC,desktop,referral,Australia,25-34,add_to_cart,3,2024-04-23 21:49:17,121,7,
B3BD9BFC,desktop,referral,Australia,25-34,checkout,4,2024-04-23 22:48:47,256,5,
B3BD9BFC,desktop,referral,Australia,25-34,purchase,5,2024-04-23 23:47:03,32,4,
3C98CAD9,mobile,paid_ads,USA,18-24,visit,1,2024-05-03 04:01:31,86,4,checkout
3C98CAD9,mobile,paid_ads,USA,18-24,signup,2,2024-05-03 04:20:18,148,2,checkout
3C98CAD9,mobile,paid_ads,USA,18-24,add_to_cart,3,2024-05-03 04:37:57,134,5,checkout
9994BC1B,desktop,paid_ads,Australia,55+,visit,1,2024-05-28 04:52:56,31,5,signup
4562C62D,mobile,referral,UK,25-34,visit,1,2024-06-11 01:10:30,67,3,signup
F14DD432,mobile,paid_ads,India,35-44,visit,1,2024-05-06 04:28:18,138,4,signup
0E638469,mobile,social_media,India,18-24,visit,1,2024-05-12 05:56:58,54,1,signup
5FCEE3B9,mobile,social_media,USA,18-24,visit,1,2024-05-04 21:19:03,90,4,signup
AB53421F,desktop,social_media,India,25-34,visit,1,2024-01-13 20:07:07,44,2,purchase
AB53421F,desktop,social_media,India,25-34,signup,2,2024-01-13 20:14:34,94,2,purchase
AB53421F,desktop,social_media,India,25-34,add_to_cart,3,2024-01-13 20:44:12,185,7,purchase
AB53421F,desktop,social_media,India,25-34,checkout,4,2024-01-13 21:19:00,350,2,purchase
CB348834,mobile,organic_search,UK,45-54,visit,1,2024-03-01 05:29:40,96,3,signup
647BF87D,desktop,organic_search,Canada,25-34,visit,1,2024-05-15 16:03:56,108,1,checkout
647BF87D,desktop,organic_search,Canada,25-34,signup,2,2024-05-15 16:58:09,135,4,checkout
647BF87D,desktop,organic_search,Canada,25-34,add_to_cart,3,2024-05-15 17:20:41,431,9,checkout
32817D2D,tablet,organic_search,USA,35-44,visit,1,2024-03-25 22:49:57,33,1,add_to_cart
32817D2D,tablet,organic_search,USA,35-44,signup,2,2024-03-25 23:30:32,231,1,add_to_cart
284CA6A8,mobile,email,UK,18-24,visit,1,2024-05-21 17:51:09,142,1,checkout
284CA6A8,mobile,email,UK,18-24,signup,2,2024-05-21 18:27:35,177,2,checkout
284CA6A8,mobile,email,UK,18-24,add_to_cart,3,2024-05-21 18:58:41,459,3,checkout
FED37853,desktop,paid_ads,India,55+,visit,1,2024-06-13 08:49:38,157,3,add_to_cart
FED37853,desktop,paid_ads,India,55+,signup,2,2024-06-13 09:18:04,206,2,add_to_cart
CE3A4CA9,desktop,organic_search,USA,25-34,visit,1,2024-02-16 08:07:51,38,5,
CE3A4CA9,desktop,organic_search,USA,25-34,signup,2,2024-02-16 08:15:59,113,1,
CE3A4CA9,desktop,organic_search,USA,25-34,add_to_cart,3,2024-02-16 08:38:41,414,8,
CE3A4CA9,desktop,organic_search,USA,25-34,checkout,4,2024-02-16 09:15:25,202,3,
CE3A4CA9,desktop,organic_search,USA,25-34,purchase,5,2024-02-16 09:17:19,42,3,
22930D7B,desktop,direct,USA,45-54,visit,1,2024-01-12 05:51:40,62,6,checkout
22930D7B,desktop,direct,USA,45-54,signup,2,2024-01-12 06:09:56,227,2,checkout
22930D7B,desktop,direct,USA,45-54,add_to_cart,3,2024-01-12 06:15:33,173,3,checkout
8EC2F265,mobile,paid_ads,Australia,25-34,visit,1,2024-02-17 11:21:29,98,1,add_to_cart
8EC2F265,mobile,paid_ads,Australia,25-34,signup,2,2024-02-17 11:46:36,124,1,add_to_cart
72121506,mobile,social_media,India,25-34,visit,1,2024-01-17 17:46:50,45,3,add_to_cart
72121506,mobile,social_media,India,25-34,signup,2,2024-01-17 18:00:13,128,2,add_to_cart
0D325879,tablet,social_media,Canada,25-34,visit,1,2024-06-28 13:04:39,180,1,signup
29091FAE,mobile,referral,India,18-24,visit,1,2024-03-25 08:50:25,53,2,add_to_cart
29091FAE,mobile,referral,India,18-24,signup,2,2024-03-25 09:28:26,162,2,add_to_cart
E0E2DB44,mobile,paid_ads,India,45-54,visit,1,2024-01-23 12:32:11,73,4,add_to_cart
E0E2DB44,mobile,paid_ads,India,45-54,signup,2,2024-01-23 13:16:22,147,1,add_to_cart
F7AD8517,tablet,social_media,Germany,45-54,visit,1,2024-03-29 00:51:57,164,3,signup
0ECFCEB9,desktop,organic_search,India,18-24,visit,1,2024-04-28 21:30:35,48,2,add_to_cart
0ECFCEB9,desktop,organic_search,India,18-24,signup,2,2024-04-28 22:28:20,139,1,add_to_cart
E50A9B61,mobile,paid_ads,USA,25-34,visit,1,2024-04-28 05:21:52,96,4,signup
B5051CFA,mobile,paid_ads,India,45-54,visit,1,2024-01-11 16:27:07,92,4,add_to_cart
B5051CFA,mobile,paid_ads,India,45-54,signup,2,2024-01-11 17:13:47,97,1,add_to_cart
9E0AC0A8,mobile,email,Singapore,35-44,visit,1,2024-03-01 01:23:46,89,2,add_to_cart
9E0AC0A8,mobile,email,Singapore,35-44,signup,2,2024-03-01 01:35:45,100,2,add_to_cart
E8E10A1C,desktop,direct,India,55+,visit,1,2024-05-09 08:09:20,76,4,signup
A27AB517,desktop,social_media,USA,25-34,visit,1,2024-05-24 00:32:32,92,5,checkout
A27AB517,desktop,social_media,USA,25-34,signup,2,2024-05-24 00:33:50,180,1,checkout
A27AB517,desktop,social_media,USA,25-34,add_to_cart,3,2024-05-24 00:55:55,406,3,checkout
26F32257,desktop,social_media,UK,18-24,visit,1,2024-05-07 18:44:46,60,2,checkout
26F32257,desktop,social_media,UK,18-24,signup,2,2024-05-07 18:52:57,79,4,checkout
26F32257,desktop,social_media,UK,18-24,add_to_cart,3,2024-05-07 18:57:48,294,9,checkout
B1901E0A,mobile,paid_ads,India,18-24,visit,1,2024-05-23 19:43:02,75,4,signup
B58CA2B8,mobile,paid_ads,USA,18-24,visit,1,2024-02-04 02:34:09,99,2,signup
9E8DADA3,tablet,email,Germany,18-24,visit,1,2024-01-24 04:38:41,173,2,checkout
9E8DADA3,tablet,email,Germany,18-24,signup,2,2024-01-24 04:55:13,75,1,checkout
9E8DADA3,tablet,email,Germany,18-24,add_to_cart,3,2024-01-24 05:26:31,283,8,checkout
E4D6D9F6,desktop,paid_ads,Singapore,35-44,visit,1,2024-01-03 11:01:22,38,3,add_to_cart
E4D6D9F6,desktop,paid_ads,Singapore,35-44,signup,2,2024-01-03 11:53:43,107,2,add_to_cart
9E98B3A5,mobile,direct,India,18-24,visit,1,2024-05-17 11:03:21,25,2,add_to_cart
9E98B3A5,mobile,direct,India,18-24,signup,2,2024-05-17 11:30:09,160,2,add_to_cart
96B53147,desktop,organic_search,India,35-44,visit,1,2024-01-27 15:27:11,58,5,signup
1E94186B,mobile,social_media,Australia,25-34,visit,1,2024-05-16 05:13:30,45,3,signup
01201E59,mobile,organic_search,India,18-24,visit,1,2024-01-03 04:53:51,84,2,checkout
01201E59,mobile,organic_search,India,18-24,signup,2,2024-01-03 05:18:10,167,1,checkout
01201E59,mobile,organic_search,India,18-24,add_to_cart,3,2024-01-03 05:46:48,240,6,checkout
8192D6F8,mobile,paid_ads,India,35-44,visit,1,2024-02-01 19:30:55,85,3,signup
7DE5C6B9,desktop,email,USA,18-24,visit,1,2024-04-06 09:27:06,54,6,checkout
7DE5C6B9,desktop,email,USA,18-24,signup,2,2024-04-06 09:49:41,118,4,checkout
7DE5C6B9,desktop,email,USA,18-24,add_to_cart,3,2024-04-06 10:02:48,301,9,checkout
1300EC0C,desktop,paid_ads,India,45-54,visit,1,2024-03-08 07:45:46,106,6,signup
E59D2B6F,mobile,organic_search,Australia,45-54,visit,1,2024-04-11 13:22:53,129,2,signup
A4F07BF4,mobile,paid_ads,USA,35-44,visit,1,2024-04-10 10:25:59,65,2,signup
03D6B769,mobile,social_media,Singapore,25-34,visit,1,2024-06-01 00:59:03,107,1,signup
43440DC4,desktop,referral,India,35-44,visit,1,2024-06-08 17:09:35,163,3,signup
7D1914D3,mobile,social_media,Germany,25-34,visit,1,2024-05-19 23:00:38,121,1,signup
413FDE60,desktop,email,USA,18-24,visit,1,2024-02-20 08:10:42,110,6,checkout
413FDE60,desktop,email,USA,18-24,signup,2,2024-02-20 08:28:44,119,3,checkout
413FDE60,desktop,email,USA,18-24,add_to_cart,3,2024-02-20 09:01:07,339,6,checkout
DDDA7EB7,mobile,social_media,Singapore,45-54,visit,1,2024-02-02 10:06:13,87,1,signup
17B43286,mobile,paid_ads,India,18-24,visit,1,2024-03-13 05:02:13,31,4,signup
E6A151A0,mobile,paid_ads,USA,55+,visit,1,2024-01-25 15:32:22,132,1,signup
7F8AAB89,desktop,social_media,India,55+,visit,1,2024-05-25 14:12:40,169,2,signup
CA2A01BE,desktop,direct,USA,25-34,visit,1,2024-05-31 16:18:05,83,1,purchase
CA2A01BE,desktop,direct,USA,25-34,signup,2,2024-05-31 16:34:19,126,4,purchase
CA2A01BE,desktop,direct,USA,25-34,add_to_cart,3,2024-05-31 16:39:26,210,9,purchase
CA2A01BE,desktop,direct,USA,25-34,checkout,4,2024-05-31 17:09:40,116,3,purchase
21457C3E,mobile,organic_search,UK,45-54,visit,1,2024-06-18 14:37:08,62,3,add_to_cart
21457C3E,mobile,organic_search,UK,45-54,signup,2,2024-06-18 15:25:06,109,1,add_to_cart
45EB4E02,mobile,organic_search,Germany,25-34,visit,1,2024-02-22 04:31:59,97,2,checkout
45EB4E02,mobile,organic_search,Germany,25-34,signup,2,2024-02-22 05:15:33,140,1,checkout
45EB4E02,mobile,organic_search,Germany,25-34,add_to_cart,3,2024-02-22 05:38:27,327,2,checkout
6D9AC074,desktop,social_media,India,45-54,visit,1,2024-05-22 07:43:42,111,3,signup
A34FBB1F,mobile,direct,Germany,45-54,visit,1,2024-06-21 02:59:31,133,2,add_to_cart
A34FBB1F,mobile,direct,Germany,45-54,signup,2,2024-06-21 03:37:04,187,1,add_to_cart
6FB994D6,mobile,organic_search,India,25-34,visit,1,2024-01-23 22:11:03,49,2,signup
4935E271,desktop,paid_ads,Canada,25-34,visit,1,2024-05-29 19:07:32,67,4,add_to_cart
4935E271,desktop,paid_ads,Canada,25-34,signup,2,2024-05-29 19:16:02,230,4,add_to_cart
564F93BB,mobile,direct,USA,35-44,visit,1,2024-06-23 17:49:33,115,4,checkout
564F93BB,mobile,direct,USA,35-44,signup,2,2024-06-23 18:22:08,112,2,checkout
564F93BB,mobile,direct,USA,35-44,add_to_cart,3,2024-06-23 19:18:07,188,3,checkout
4740FDF2,mobile,direct,USA,35-44,visit,1,2024-01-06 16:48:36,27,2,signup
2CDE75E9,mobile,paid_ads,Australia,45-54,visit,1,2024-03-06 01:15:52,68,3,signup
295D2AE1,mobile,paid_ads,USA,18-24,visit,1,2024-06-05 17:23:42,120,4,signup
2FBB227E,desktop,organic_search,India,35-44,visit,1,2024-03-24 08:47:51,77,4,add_to_cart
2FBB227E,desktop,organic_search,India,35-44,signup,2,2024-03-24 09:27:48,108,1,add_to_cart
5AFB61B5,mobile,social_media,Singapore,18-24,visit,1,2024-02-22 19:31:17,43,2,signup
0AE829DA,desktop,organic_search,USA,18-24,visit,1,2024-04-11 17:20:15,101,1,checkout
0AE829DA,desktop,organic_search,USA,18-24,signup,2,2024-04-11 18:09:54,104,2,checkout
0AE829DA,desktop,organic_search,USA,18-24,add_to_cart,3,2024-04-11 19:02:21,476,2,checkout
3F53E28E,mobile,paid_ads,India,45-54,visit,1,2024-01-13 09:39:54,121,4,add_to_cart
3F53E28E,mobile,paid_ads,India,45-54,signup,2,2024-01-13 09:57:19,112,1,add_to_cart
CC450FD8,desktop,referral,USA,25-34,visit,1,2024-02-21 01:26:03,122,3,purchase
CC450FD8,desktop,referral,USA,25-34,signup,2,2024-02-21 01:46:02,76,2,purchase
CC450FD8,desktop,referral,USA,25-34,add_to_cart,3,2024-02-21 02:23:12,574,5,purchase
CC450FD8,desktop,referral,USA,25-34,checkout,4,2024-02-21 03:16:28,91,2,purchase
4D5938AA,mobile,paid_ads,India,35-44,visit,1,2024-05-18 07:40:00,68,4,add_to_cart
4D5938AA,mobile,paid_ads,India,35-44,signup,2,2024-05-18 07:54:51,88,1,add_to_cart
29BB5932,mobile,paid_ads,India,18-24,visit,1,2024-04-21 23:23:29,48,3,signup
821F8DD7,mobile,organic_search,Germany,18-24,visit,1,2024-05-01 20:30:53,135,1,checkout
821F8DD7,mobile,organic_search,Germany,18-24,signup,2,2024-05-01 21:02:22,187,2,checkout
821F8DD7,mobile,organic_search,Germany,18-24,add_to_cart,3,2024-05-01 21:10:12,314,8,checkout
74E4C882,desktop,paid_ads,India,45-54,visit,1,2024-01-15 23:10:20,179,6,
74E4C882,desktop,paid_ads,India,45-54,signup,2,2024-01-15 23:20:50,83,2,
74E4C882,desktop,paid_ads,India,45-54,add_to_cart,3,2024-01-16 00:12:17,526,7,
74E4C882,desktop,paid_ads,India,45-54,checkout,4,2024-01-16 00:41:48,178,6,
74E4C882,desktop,paid_ads,India,45-54,purchase,5,2024-01-16 01:19:24,40,4,
C97D2A38,mobile,organic_search,Australia,18-24,visit,1,2024-04-06 08:12:54,61,2,checkout
C97D2A38,mobile,organic_search,Australia,18-24,signup,2,2024-04-06 08:40:17,60,1,checkout
C97D2A38,mobile,organic_search,Australia,18-24,add_to_cart,3,2024-04-06 09:20:38,183,8,checkout
07ED3054,mobile,email,UK,25-34,visit,1,2024-03-29 09:22:31,80,2,
07ED3054,mobile,email,UK,25-34,signup,2,2024-03-29 10:17:32,122,2,
07ED3054,mobile,email,UK,25-34,add_to_cart,3,2024-03-29 11:03:53,205,5,
07ED3054,mobile,email,UK,25-34,checkout,4,2024-03-29 11:31:57,175,3,
07ED3054,mobile,email,UK,25-34,purchase,5,2024-03-29 12:10:46,34,2,
82EBA77E,mobile,direct,India,18-24,visit,1,2024-04-09 04:24:57,29,1,add_to_cart
82EBA77E,mobile,direct,India,18-24,signup,2,2024-04-09 05:16:45,148,1,add_to_cart
2BA3A868,mobile,direct,India,35-44,visit,1,2024-03-10 22:17:56,25,2,signup
EB943E4E,mobile,paid_ads,Germany,55+,visit,1,2024-01-11 18:21:53,113,4,signup
6323CCE8,mobile,organic_search,Australia,35-44,visit,1,2024-04-07 00:21:04,30,3,signup
D8CD04F7,mobile,social_media,Germany,35-44,visit,1,2024-06-15 20:54:24,109,4,add_to_cart
D8CD04F7,mobile,social_media,Germany,35-44,signup,2,2024-06-15 21:00:54,71,2,add_to_cart
BD98AE84,desktop,paid_ads,India,35-44,visit,1,2024-04-20 01:52:51,91,3,signup
6AF22854,mobile,social_media,USA,18-24,visit,1,2024-02-02 09:43:25,114,2,signup
4395BE8A,mobile,social_media,Germany,25-34,visit,1,2024-03-12 09:32:57,111,1,
4395BE8A,mobile,social_media,Germany,25-34,signup,2,2024-03-12 09:40:26,63,1,
4395BE8A,mobile,social_media,Germany,25-34,add_to_cart,3,2024-03-12 09:57:28,288,5,
4395BE8A,mobile,social_media,Germany,25-34,checkout,4,2024-03-12 10:49:47,145,4,
4395BE8A,mobile,social_media,Germany,25-34,purchase,5,2024-03-12 11:12:30,35,1,
090C3316,mobile,paid_ads,Germany,25-34,visit,1,2024-01-31 13:07:03,61,1,signup
CAD49B26,desktop,paid_ads,India,45-54,visit,1,2024-02-19 12:55:37,114,4,signup
AAE5EB72,mobile,paid_ads,India,18-24,visit,1,2024-05-30 03:58:26,142,4,add_to_cart
AAE5EB72,mobile,paid_ads,India,18-24,signup,2,2024-05-30 04:38:40,138,1,add_to_cart
CA9DF732,mobile,paid_ads,UK,35-44,visit,1,2024-01-20 23:34:17,37,1,signup
5C24FB94,desktop,paid_ads,UK,35-44,visit,1,2024-06-22 15:35:34,164,4,add_to_cart
5C24FB94,desktop,paid_ads,UK,35-44,signup,2,2024-06-22 16:02:41,166,1,add_to_cart
D48379AA,mobile,social_media,Singapore,18-24,visit,1,2024-04-21 10:37:30,125,1,add_to_cart
D48379AA,mobile,social_media,Singapore,18-24,signup,2,2024-04-21 11:05:05,49,2,add_to_cart
2957AA15,desktop,organic_search,India,25-34,visit,1,2024-05-10 21:37:44,34,6,checkout
2957AA15,desktop,organic_search,India,25-34,signup,2,2024-05-10 21:56:36,216,3,checkout
2957AA15,desktop,organic_search,India,25-34,add_to_cart,3,2024-05-10 22:54:12,444,3,checkout
FB80EC27,desktop,organic_search,Australia,45-54,visit,1,2024-05-20 08:23:28,127,2,signup
784C527B,desktop,paid_ads,Australia,45-54,visit,1,2024-01-23 09:29:36,101,1,signup
29622682,mobile,social_media,USA,35-44,visit,1,2024-02-14 08:26:30,77,4,signup
662BB4AB,mobile,paid_ads,India,25-34,visit,1,2024-05-23 20:17:05,93,3,add_to_cart
662BB4AB,mobile,paid_ads,India,25-34,signup,2,2024-05-23 20:50:12,104,1,add_to_cart
D5B6C5CA,desktop,referral,Singapore,25-34,visit,1,2024-04-08 19:17:45,140,3,
D5B6C5CA,desktop,referral,Singapore,25-34,signup,2,2024-04-08 19:30:52,234,3,
D5B6C5CA,desktop,referral,Singapore,25-34,add_to_cart,3,2024-04-08 19:46:18,516,10,
D5B6C5CA,desktop,referral,Singapore,25-34,checkout,4,2024-04-08 20:10:57,226,7,
D5B6C5CA,desktop,referral,Singapore,25-34,purchase,5,2024-04-08 21:08:59,20,4,
C88A521D,desktop,organic_search,UK,18-24,visit,1,2024-01-01 11:58:12,49,1,add_to_cart
C88A521D,desktop,organic_search,UK,18-24,signup,2,2024-01-01 12:00:14,235,4,add_to_cart
93715BAC,mobile,social_media,India,18-24,visit,1,2024-01-09 13:13:53,102,3,add_to_cart
93715BAC,mobile,social_media,India,18-24,signup,2,2024-01-09 13:31:31,54,2,add_to_cart
C927A4D3,desktop,paid_ads,India,18-24,visit,1,2024-06-15 17:46:50,37,4,checkout
C927A4D3,desktop,paid_ads,India,18-24,signup,2,2024-06-15 17:54:16,124,3,checkout
C927A4D3,desktop,paid_ads,India,18-24,add_to_cart,3,2024-06-15 18:10:26,456,5,checkout
6974D1B8,mobile,organic_search,Germany,25-34,visit,1,2024-06-16 13:32:17,87,1,checkout
6974D1B8,mobile,organic_search,Germany,25-34,signup,2,2024-06-16 14:12:31,129,2,checkout
6974D1B8,mobile,organic_search,Germany,25-34,add_to_cart,3,2024-06-16 15:08:50,129,3,checkout
03A55398,desktop,organic_search,USA,35-44,visit,1,2024-01-03 09:15:59,171,6,
03A55398,desktop,organic_search,USA,35-44,signup,2,2024-01-03 10:08:26,208,2,
03A55398,desktop,organic_search,USA,35-44,add_to_cart,3,2024-01-03 11:05:27,520,4,
03A55398,desktop,organic_search,USA,35-44,checkout,4,2024-01-03 11:52:17,371,2,
03A55398,desktop,organic_search,USA,35-44,purchase,5,2024-01-03 12:37:54,31,1,
4D411329,desktop,social_media,Australia,25-34,visit,1,2024-02-17 11:41:32,160,5,signup
5010CAAB,mobile,direct,India,18-24,visit,1,2024-01-09 22:17:22,111,3,add_to_cart
5010CAAB,mobile,direct,India,18-24,signup,2,2024-01-09 23:16:02,160,2,add_to_cart
C2A8E5A3,mobile,social_media,India,18-24,visit,1,2024-04-01 14:34:56,39,2,add_to_cart
C2A8E5A3,mobile,social_media,India,18-24,signup,2,2024-04-01 15:05:17,90,2,add_to_cart
509A5872,mobile,social_media,India,25-34,visit,1,2024-03-11 16:15:12,132,3,signup
0522B78D,desktop,direct,UK,35-44,visit,1,2024-03-15 08:48:49,152,6,add_to_cart
0522B78D,desktop,direct,UK,35-44,signup,2,2024-03-15 09:38:27,94,3,add_to_cart
8A374069,mobile,organic_search,USA,45-54,visit,1,2024-06-27 16:33:59,100,1,
8A374069,mobile,organic_search,USA,45-54,signup,2,2024-06-27 17:15:59,123,1,
8A374069,mobile,organic_search,USA,45-54,add_to_cart,3,2024-06-27 18:12:50,448,8,
8A374069,mobile,organic_search,USA,45-54,checkout,4,2024-06-27 18:16:57,158,5,
8A374069,mobile,organic_search,USA,45-54,purchase,5,2024-06-27 18:45:04,25,1,
474ABB53,mobile,email,Singapore,18-24,visit,1,2024-01-30 03:26:42,95,2,add_to_cart
474ABB53,mobile,email,Singapore,18-24,signup,2,2024-01-30 03:46:55,123,1,add_to_cart
C596C67F,mobile,organic_search,USA,18-24,visit,1,2024-02-04 18:01:06,143,2,purchase
C596C67F,mobile,organic_search,USA,18-24,signup,2,2024-02-04 18:28:55,138,2,purchase
C596C67F,mobile,organic_search,USA,18-24,add_to_cart,3,2024-02-04 19:09:47,399,4,purchase
C596C67F,mobile,organic_search,USA,18-24,checkout,4,2024-02-04 20:00:42,359,4,purchase
30430CE8,desktop,organic_search,India,18-24,visit,1,2024-06-29 19:31:13,34,2,add_to_cart
30430CE8,desktop,organic_search,India,18-24,signup,2,2024-06-29 19:34:00,193,4,add_to_cart
B76ECC60,tablet,social_media,Australia,55+,visit,1,2024-06-15 12:10:14,54,3,signup
F351C295,mobile,organic_search,India,25-34,visit,1,2024-01-07 20:48:22,107,2,signup
DFFE2084,desktop,organic_search,India,35-44,visit,1,2024-04-17 08:32:11,41,5,add_to_cart
DFFE2084,desktop,organic_search,India,35-44,signup,2,2024-04-17 08:34:34,145,1,add_to_cart
1340E857,desktop,social_media,USA,45-54,visit,1,2024-06-04 22:47:21,99,6,
1340E857,desktop,social_media,USA,45-54,signup,2,2024-06-04 23:22:10,229,1,
1340E857,desktop,social_media,USA,45-54,add_to_cart,3,2024-06-04 23:25:03,548,7,
1340E857,desktop,social_media,USA,45-54,checkout,4,2024-06-04 23:34:36,198,5,
1340E857,desktop,social_media,USA,45-54,purchase,5,2024-06-04 23:42:45,23,1,
682E6E09,mobile,organic_search,Germany,55+,visit,1,2024-06-26 11:18:17,85,3,add_to_cart
682E6E09,mobile,organic_search,Germany,55+,signup,2,2024-06-26 11:51:24,107,1,add_to_cart
9BB782B4,mobile,paid_ads,USA,18-24,visit,1,2024-05-18 15:34:41,84,1,signup
5FE3A78C,desktop,organic_search,Germany,35-44,visit,1,2024-05-23 19:45:10,94,6,checkout
5FE3A78C,desktop,organic_search,Germany,35-44,signup,2,2024-05-23 19:59:50,125,3,checkout
5FE3A78C,desktop,organic_search,Germany,35-44,add_to_cart,3,2024-05-23 20:47:13,575,10,checkout
C22FE990,mobile,organic_search,India,18-24,visit,1,2024-05-07 07:47:55,141,4,checkout
C22FE990,mobile,organic_search,India,18-24,signup,2,2024-05-07 08:22:08,101,2,checkout
C22FE990,mobile,organic_search,India,18-24,add_to_cart,3,2024-05-07 08:42:07,402,5,checkout
CA4C26EC,mobile,paid_ads,Canada,25-34,visit,1,2024-03-22 10:24:09,24,4,add_to_cart
CA4C26EC,mobile,paid_ads,Canada,25-34,signup,2,2024-03-22 10:52:01,144,1,add_to_cart
9EF26E4B,desktop,paid_ads,Germany,55+,visit,1,2024-02-13 14:19:01,150,3,add_to_cart
9EF26E4B,desktop,paid_ads,Germany,55+,signup,2,2024-02-13 14:20:28,202,1,add_to_cart
7E8A2BE8,mobile,direct,UK,45-54,visit,1,2024-03-03 11:42:21,48,4,checkout
7E8A2BE8,mobile,direct,UK,45-54,signup,2,2024-03-03 11:57:44,176,1,checkout
7E8A2BE8,mobile,direct,UK,45-54,add_to_cart,3,2024-03-03 12:57:16,163,8,checkout
294139C7,desktop,paid_ads,India,18-24,visit,1,2024-02-18 04:59:25,179,6,add_to_cart
294139C7,desktop,paid_ads,India,18-24,signup,2,2024-02-18 05:21:18,115,2,add_to_cart
F4B0D362,mobile,referral,Germany,25-34,visit,1,2024-03-21 19:53:46,38,4,add_to_cart
F4B0D362,mobile,referral,Germany,25-34,signup,2,2024-03-21 20:21:47,132,2,add_to_cart
1243878B,desktop,email,India,18-24,visit,1,2024-06-26 20:11:33,125,2,add_to_cart
1243878B,desktop,email,India,18-24,signup,2,2024-06-26 20:41:56,167,3,add_to_cart
ECD38DE5,mobile,direct,Canada,25-34,visit,1,2024-05-19 20:47:06,143,1,checkout
ECD38DE5,mobile,direct,Canada,25-34,signup,2,2024-05-19 21:38:39,73,2,checkout
ECD38DE5,mobile,direct,Canada,25-34,add_to_cart,3,2024-05-19 22:11:43,363,2,checkout
78687492,mobile,email,Australia,35-44,visit,1,2024-03-03 03:00:20,43,3,signup
63F3B17C,desktop,organic_search,USA,25-34,visit,1,2024-02-22 16:09:13,171,1,add_to_cart
63F3B17C,desktop,organic_search,USA,25-34,signup,2,2024-02-22 16:26:52,184,4,add_to_cart
18A187FB,desktop,paid_ads,Canada,25-34,visit,1,2024-06-09 09:25:30,70,5,signup
9D5C7D75,desktop,paid_ads,USA,35-44,visit,1,2024-01-16 02:58:48,161,2,signup
74D9D189,mobile,direct,USA,25-34,visit,1,2024-04-20 23:33:02,52,1,add_to_cart
74D9D189,mobile,direct,USA,25-34,signup,2,2024-04-21 00:16:38,139,1,add_to_cart
E54E5BD8,desktop,direct,USA,55+,visit,1,2024-03-13 09:24:43,64,6,signup
F8E711CA,mobile,organic_search,USA,25-34,visit,1,2024-01-24 04:26:55,132,4,checkout
F8E711CA,mobile,organic_search,USA,25-34,signup,2,2024-01-24 05:12:31,185,2,checkout
F8E711CA,mobile,organic_search,USA,25-34,add_to_cart,3,2024-01-24 05:54:28,382,8,checkout
614B0E51,mobile,paid_ads,USA,45-54,visit,1,2024-04-07 11:40:49,54,3,signup
5B1C60C1,mobile,referral,Germany,25-34,visit,1,2024-05-10 17:55:30,27,1,checkout
5B1C60C1,mobile,referral,Germany,25-34,signup,2,2024-05-10 18:38:47,173,2,checkout
5B1C60C1,mobile,referral,Germany,25-34,add_to_cart,3,2024-05-10 19:02:14,235,7,checkout
615170D5,mobile,paid_ads,Canada,18-24,visit,1,2024-06-24 03:20:59,110,4,signup
1B378449,mobile,direct,UK,25-34,visit,1,2024-01-11 05:28:12,28,3,signup
ABCDE1E9,mobile,direct,Australia,25-34,visit,1,2024-02-04 19:48:18,102,1,add_to_cart
ABCDE1E9,mobile,direct,Australia,25-34,signup,2,2024-02-04 20:17:46,165,1,add_to_cart
4B88E24D,mobile,email,Germany,45-54,visit,1,2024-02-13 08:07:03,70,4,signup
DE3FE571,mobile,direct,India,18-24,visit,1,2024-06-05 04:29:12,67,4,signup
A6E61A50,desktop,paid_ads,Canada,18-24,visit,1,2024-04-10 03:40:53,89,5,add_to_cart
A6E61A50,desktop,paid_ads,Canada,18-24,signup,2,2024-04-10 04:35:07,68,2,add_to_cart
49299611,desktop,organic_search,UK,18-24,visit,1,2024-01-09 22:02:33,94,1,add_to_cart
49299611,desktop,organic_search,UK,18-24,signup,2,2024-01-09 22:17:35,162,1,add_to_cart
E2AF4B74,desktop,social_media,USA,18-24,visit,1,2024-03-18 20:26:42,162,6,add_to_cart
E2AF4B74,desktop,social_media,USA,18-24,signup,2,2024-03-18 21:23:01,88,4,add_to_cart
882E27F2,mobile,email,India,25-34,visit,1,2024-01-14 09:13:13,64,4,purchase
882E27F2,mobile,email,India,25-34,signup,2,2024-01-14 09:33:11,102,1,purchase
